OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,x,y,Longitude,Latitude
169,2107,493333.0,530,Southeast Neighborhood Cntr,Southeast Neighborhood Cntr,3815 S Othello St,98118.0,1281870.73801178,207066.389142275,-122.2855343363548,47.55838845799931
170,10000458,,800,Buddha Jewel Monastery,Buddha Jewel Monastery,17404 8TH AVE NE,98155.0,1274533.12932745,279074.296963438,-122.32088300614922,47.75537683783248
171,10000459,,800,Shoreline Seventh-day Adventist Church,Seventh-day Adventist Church,17424 5TH AVE NE,98155.0,1273910.70307885,279119.406125188,-122.32341648408632,47.7554674706483
172,10000460,,800,Shoreline Free Methodist Church,Free Methodist Church,510 NE 175TH ST,98155.0,1273891.40062402,279361.08641611,-122.32351396572578,47.75612888167089
173,10000461,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,16500 124TH AVE NE,98072.0,1310748.51949494,275704.571419433,-122.17343723146404,47.74796428947382
174,10000462,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,7115 224TH AVE NE,98053.0,1342607.0847147,246258.291073278,-122.04207442065902,47.66869525295742
175,10000463,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,7720 126TH AVE NE,98033.0,1310816.5771016,248719.816990107,-122.17125376576905,47.67400058833212
176,10000464,,800,Holy Family Catholic Church,Holy Family Catholic Church,7045 120TH AVE NE,98033.0,1308411.54418202,247316.042894766,-122.18091457236996,47.670037713228275
177,10000465,,800,Lake Washington United Methodist Church,United Methodist Church,7525 132ND AVE NE,98033.0,1312334.07767552,248012.880411848,-122.16504547144332,47.67213497963913
178,10000466,,800,East Shore Unitarian Church,Unitarian Church,12700 SE 32ND ST,98005.0,1310339.31066769,215395.176290438,-122.17083991284379,47.58263253974899
179,10000467,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,527 SW MOUNT SI BLVD,98045.0,1403233.83747669,178796.67041935,-121.79262016424003,47.4861091298118
180,10000468,,800,Jesus the Savior Moldovan Baptist Church,Jesus the Savior Moldovan,1024 MONROE AVE NE,98056.0,1308902.06255794,185240.211994186,-122.1745332806059,47.499906907107814
181,10000469,,800,Renton Bible Church,Renton Bible Church,973 UNION AVE NE,98059.0,1311136.14404778,184909.983980104,-122.1654736031299,47.49910810210545
182,10000470,,800,Sunset Community Church,Sunset Community Church,1032 EDMONDS AVE NE,98056.0,1306268.50450486,185315.950687855,-122.18519099638944,47.499988190818705
183,10000471,,800,Church of Christ Renton,Church of Christ ,2527 NE 12TH ST,98056.0,1306410.60067736,186336.312164187,-122.18468871956138,47.502791912974196
184,10000472,,800,New Heights Christian Church,New Heights Christian Church,21620 116TH AVE SE,98031.0,1305414.53967735,151845.269269764,-122.18626480262371,47.408201726133534
185,10000473,,800,Ethiopian Orthodox Tewahido Church,Ethiopian Orthodox Tewahido Church,2038 S 222ND ST,98198.0,1275677.78681502,150828.601355597,-122.30625222307117,47.40391833813414
186,10000474,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,21645 24TH AVE S,98198.0,1276284.37615302,151905.664818272,-122.30388634386426,47.40690235190606
187,10000475,,800,Lake Sawyer Church,Lake Sawyer Church,31605 LAKE SAWYER RD SE,98010.0,1341067.00675811,117496.971168607,-122.04012953528002,47.31567501880662
188,10000476,,800,Community of Christ,Community of Christ,31720 116TH AVE SE,98092.0,1304865.94366169,118738.174394861,-122.18612976787355,47.317426908185
189,10000478,,800,Family of Grace Lutheran Church,Family of Grace Lutheran Church,31317 124TH AVE SE,98092.0,1307160.21007052,120102.022060856,-122.17697814869298,47.32127546941033
190,10000479,,800,First Ukrainian Baptist Church,First Ukrainian Baptist Church,1829 S 308TH ST,98003.0,1274245.48587386,122711.492563695,-122.30985658840252,47.3267747745292
191,10000480,,800,Victory Outreach Church,Victory Outreach Church,10821 1ST AVE S,98168.0,1269526.26466927,188282.95197168,-122.33403670174985,47.50625405355216
192,10000481,,800,Calvary Wallingford Church,Calvary Wallingford Church,503 N 50TH ST,98103.0,1266156.64804894,246141.333630025,-122.35228756027102,47.664660478473266
193,10000482,,800,Shepherd of the Valley Lutheran Church,Shepherd of the Valley Lutheran Church,25610 LAWSON ST,98010.0,1350709.51732869,115118.73511143,-122.0011173737294,47.30956374819833
194,10000963,,800,Antioch Presbyterian Church,Antioch Presbyterian Church,4242 JONES AVE NE,98056.0,1303920.29561861,196539.333752856,-122.19549275269189,47.530638706689096
195,10000964,,800,Eden Church,Eden Church,12636 SE MAY CREEK PARK DR,98056.0,1310075.01329602,193778.984614775,-122.17038899169127,47.52336828851791
196,10000965,,800,Korean Pilgrim Presbyterian Church,Korean Pilgrim Presbyterian Church,6016 120TH AVE SE,98006.0,1307974.44728719,203122.512187526,-122.17955077853576,47.548879210288774
197,10000966,,800,Bread of Life Christian Church,Bread of Life Christian Church,3005 PARK AVE N,98056.0,1302204.69668761,192201.614738017,-122.20212386151174,47.51866530938697
198,10000967,,800,Iglesia de Jesucristo Palabra Miel,Iglesia de Jesucristo Palabra Miel,708 SW 13TH ST,98057.0,1295715.83630577,173807.214519024,-122.22703142341106,47.467926081144036
199,10000968,,800,All Souls Church,All Souls Church,7551 35TH AVE SW,98126.0,1259117.01219386,198754.82111977,-122.37699347659759,47.53439256585891
200,10000969,497183.0,800,Kent Seventh-day Adventist Church,Kent Seventh-day Adventist Church,25213 116TH AVE SE,98030.0,1304847.45419736,139940.124116853,-122.18770846843843,47.37554167679501
201,10000971,,800,Greater Glory Ministries,Greater Glory Ministries,6419 MARTIN LUTHER KING JR WAY S,98118.0,1281832.50842944,202035.502222434,-122.28530473586001,47.54459680079466
202,10000972,,800,Co Lam Pagoda,Co Lam Pagoda,3503 S GRAHAM ST,98118.0,1281289.14960803,202338.455356687,-122.28752754715306,47.54539907130192
203,10000974,,800,Rainier Avenue Church,Rainier Avenue Church,5900 RAINIER AVE S,98118.0,1283962.28074469,203795.833019361,-122.2768166181732,47.54953171289205
204,10000976,,800,New Light Christian Church,New Light Christian Church,4620 S FINDLAY ST,98118.0,1284557.35337344,204728.774394944,-122.2744781411691,47.55211948829718
205,10000978,,800,St. Edward Catholic Church,St. Edward Catholic Church,4212 S MEAD ST,98118.0,1283071.98035994,204272.113562852,-122.28045735816703,47.55079136535565
206,10000980,,800,Primm Tabernacle A.M.E. Church,Primm Tabernacle A.M.E. Church,4455 S BRANDON ST,98118.0,1283966.17246918,205127.161065355,-122.27690198122589,47.55318109577852
207,10000981,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,13006 NE 100TH ST,98033.0,1311904.03654085,254531.015669525,-122.16724924469449,47.68998124186706
208,10000982,,800,Sammamish Presbyterian Church,Presbyterian Church,22522 NE INGLEWOOD HILL RD,98074.0,1342884.23376669,226901.510561183,-122.03971822749536,47.61564734100194
209,10000983,,800,Living Hope Bible Church,Living Hope Bible Church,205 MOUNTAIN PARK BLVD SW,98027.0,1341332.21784186,194893.18186143,-122.04396856190347,47.527840798831505
210,10000984,,800,St. Joseph Catholic Church,St. Joseph Catholic Church,220 MOUNTAIN PARK BLVD SW,98027.0,1340864.12264945,195158.228903517,-122.04587990897319,47.528547130195726
211,10000985,,800,Bread of Life Christian Church,Bread of Life Christian Church,65 FRONT ST S,98027.0,1343101.60997236,195488.408033192,-122.03684525701415,47.529548487589075
212,10000986,,800,NWLife Church,NWLife Church,13120 SE 192ND ST,98058.0,1310581.12087961,160044.567503691,-122.1659767376455,47.430923698179846
213,10000987,,800,Light of Life Lutheran Church,Light of Life Lutheran Church,28525 216TH AVE SE,98042.0,1337602.28862195,128467.067994773,-122.0547967267546,47.34559566466764
214,10000988,,800,Cedarcreek Covenant Church,Cedarcreek Covenant Church,27405 216TH AVE SE,98038.0,1337724.09874578,132223.161532432,-122.05454587142474,47.35589691323788
215,10000989,,800,Gurudwara Sacha Marag Sahib,Gurudwara Sacha Marag Sahib,12431 SE 286TH PL,98092.0,1307787.37745136,128738.964104518,-122.17505707782382,47.344979819699525
216,10000990,,800,All Saints Lutheran Church,All Saints Lutheran Church,27225 MILITARY RD S,98001.0,1278430.6736977,133669.072682604,-122.29382303872478,47.35702817778076
217,1355,382772.0,390,Des Moines Library,Des Moines Lib,21620 11th Ave S,98198.0,1272429.94488552,152426.828146026,-122.31948930592716,47.408127870264394
218,6005118,0.0,600,Thomas Rouse Road Historical Park,Thomas Rouse Road Historical Park,18501 SE Newport Way,0.0,1313656.98086961,197924.813921526,-122.15618228815232,47.534902046434496
219,2727,453690.0,600,Miller Community Center,Miller CC,330 19th Ave E,98112.0,1277019.87763478,230349.399990857,-122.30698235082895,47.62195429271546
220,2729,269699.0,600,Northgate Community Center,Northgate CC,10510 5th Ave NE,98125.0,1273749.3520236,260828.03129068,-122.32263332671562,47.70532292975674
221,2772,0.0,240,Lumen Field,Lumen Field,800 Occidental Ave S,98104.0,1270716.0001507,220604.062854275,-122.33177007544634,47.59490883423159
222,660,376688.0,300,Sahalee Country Club,Sahalee CC,21200 NE Sahalee Country Club Dr,98074.0,1338738.30505069,234032.789933771,-122.05698535611421,47.635015782768996
223,217,0.0,600,NE Goldsmith Park,NE Goldsmith Park,NE 35th St,98008.0,1323722.02602819,236426.537114769,-122.11804463029407,47.64090646183859
224,6007077,0.0,600,Chinook Beach Park,Chinook Beach Park,Rainier Ave S and Ithaca Pl S,98118.0,1288288.29309003,193010.458920851,-122.25849346153481,47.520189863050845
225,1759,832871.0,64,Seattle Passport Agency,Seattle Passport Agency,300 5th Ave,98104.0,1271878.9289272,223219.351586938,-122.3272635341726,47.602139247878185
226,66,785345.0,600,Shaughnessy Park,Shaughnessy Park,21st St SE,98092.0,1304934.15907644,108742.428966433,-122.18514700112253,47.29003139551268
227,1325,736994.0,360,Marriot Residence Inn-Tukwila,Marriott Residence Inn-Tukwila,16201 West Valley Hwy,98188.0,1291287.59811503,170325.938017026,-122.24467362568504,47.45816254670576
228,266,0.0,600,William Penn Park,William Penn Park,100th Ave NE & NE 200th St,98001.0,1303002.76005211,284787.070970938,-122.20557548937603,47.772485645032845
229,2145,0.0,600,Aquarium,Aquarium,Alaskan Way & Pike St,98001.0,1268187.74995786,225325.328018025,-122.3423899187625,47.6077142375393
230,2249,183305.0,530,Factoria QFC,Factoria QFC,3550 128th Ave SE,98006.0,1310737.75015953,213978.9219051,-122.1691261178798,47.5787694480291
231,184,242181.0,390,Newport Way Library,Newport Way Lib,14250 SE Newport Way,98006.0,1315654.90010211,210877.019972444,-122.14899187761462,47.57049908566664
232,1610,840425.0,60,Great Northern Railway Bldg,Great Northern Railway Bldg,404 Union St,98101.0,1269894.87613678,225947.092850611,-122.33552000275512,47.609510030823635
233,1446,442520.0,60,1111 3rd Ave Bldg,1111 3rd Ave Bldg,3rd Ave & Seneca,98101.0,1269920.26092853,224868.101898357,-122.33533174447328,47.60655390986505
234,1802,834134.0,60,Puget Sound Plaza,Puget Sound Plaza,1325 4th Ave,98101.0,1269799.12501594,225650.374940097,-122.33588461822755,47.60869161243891
235,580002,1031875.0,580,On-Demand Lockers at Bear Creek P&R,Bear Creek P&R,7760 178th Pl NE,98052.0,1328124.00016385,248310.999894351,-122.10098479434156,47.67368318458774
236,12,0.0,600,Lake Geneva Park,Lake Geneva Park,Military Rd S & S 342nd St,98001.0,1282557.01485445,110588.321928188,-122.27543374914275,47.29397749001651
237,2434,448085.0,64,Queen Anne Post Office,Queen Anne Post Office,415 1st Ave N,98109.0,1264967.45554544,230965.924020275,-122.35589432070194,47.62300099067045
238,6002694,0.0,600,Grand Ridge Park,Grand Ridge Park,280th Dr SE & SE 63rd St,98027.0,1356726.39013743,203872.742970526,-121.9822080608694,47.553102253279484
239,6002322,0.0,600,East Ridge Park,East Ridge Park,143rd Ave SE and SE 257th Pl,98042.0,1313712.63003652,137899.312909767,-122.15179414190185,47.37036970930536
240,10000483,,800,Wooden Cross Lutheran Church,Wooden Cross Lutheran Church,17401 198TH AVE NE,98077.0,1335072.77957335,277613.101395026,-122.07470186890235,47.754314132053715
241,10000484,,800,VEDA Sri Venkateswara Temple,VEDA Sri Venkateswara Temple,7305 208TH AVE NE,98053.0,1337129.04580203,246875.62185961,-122.06434484806856,47.670149396384154
242,10000485,,800,Union Hill Church,Union Hill Church,20810 NE UNION HILL RD,98053.0,1337644.86990161,247416.781210348,-122.06228660427632,47.67165538757871
243,10000489,,800,Galilee Baptist Church,Galilee Baptist Church,11517 SE 208TH ST,98031.0,1305141.19868861,154418.4819711,-122.18755133595745,47.415241880080686
244,10000490,,800,River of Life Fellowship,River of Life Fellowship,10615 SE 216TH ST,98031.0,1302401.68415453,151668.724675357,-122.19841726112101,47.40757195356407
245,10000491,,800,Jehovah's Witness Kingdom Hall,Jehovah's Witness Kingdom Hall,31519 6TH AVE S,98003.0,1269883.78659202,120044.300719604,-122.32723125708883,47.31923334514356
246,10000492,,800,Federal Way Mission Church,Mission Church,405 S 312TH ST,98003.0,1269546.72000894,121017.525479183,-122.32866611848009,47.32188296533982
247,10000493,,800,Episcopal Church of the Good Shepherd ,Good Shepherd Episcopal Church,345 S 312TH ST,98003.0,1269239.87515019,120970.890729934,-122.32989933677912,47.32173879053004
248,10000494,,800,All Nations Seventh-day Adventist Church,Seventh-day Adventist Church,810 S 312TH ST,98003.0,1270807.68303819,121368.268216014,-122.3236106215312,47.32291138877643
249,10000495,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,841 S 308TH ST,98003.0,1271232.11952527,122353.683896109,-122.32197655312058,47.32563489257386
250,10000496,,800,New Hope Community Church,New Hope Community Church,31411 6TH AVE S,98003.0,1269961.13420635,120387.007383272,-122.32694630228693,47.320176804625476
251,10000497,,800,St. Luke's Lutheran Church,St. Luke's Lutheran Church,515 S 312TH ST,98003.0,1269912.90792486,121044.089074358,-122.32719211330735,47.32197527065397
252,10000498,,800,St. Vincent de Paul Parish,St. Vincent de Paul Parish,30525 8TH AVE S,98003.0,1270307.83134761,123081.814985767,-122.32575950903968,47.32758159527174
253,10000500,,800,Devine Peace Lutheran Church,Devine Peace Lutheran Church,17251 128TH AVE SE,98058.0,1309580.3256371,166159.094316602,-122.17044866400977,47.44763648837546
254,10000501,,800,Cottage Lake Presbyterian Church,Presbyterian Church,18350 NE WOODINVILLE DUVALL PL,98077.0,1330394.62357536,280197.306528434,-122.09388950283778,47.76118925477948
255,10000502,,800,Woodinville Unitarian Universalist Church,Unitarian Universalist Church,19020 NE WOODINVILLE DUVALL RD,98077.0,1332861.65735519,278885.099835277,-122.08377357781528,47.757702690183045
256,10000503,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,18860 NE WOODINVILLE DUVALL RD,98072.0,1332404.11037003,278930.687342525,-122.08563653490015,47.75780725473674
257,10000505,,800,Seattle Vietnamese Christian Church,Vietnamese Christian Church,137 SW 116TH ST,98146.0,1268964.77169777,185697.841328263,-122.33610381737127,47.499138307861614
258,10000529,,800,Panther Lake Community Church,Community Church,10630 SE 204TH ST,98031.0,1302490.03437153,156211.695576265,-122.19838593356116,47.420028779289375
259,10000530,,800,The Church of Jesus Christ LDS,The Church of Jesus Christ LDS,19714 106TH AVE SE,98055.0,1302426.57878977,158179.656535357,-122.19878324343615,47.425419982466444
260,10000531,,800,Springbrook Church of Christ,Springbrook Church of Christ,10421 SE 192ND ST,98055.0,1301830.41692436,159836.80381161,-122.20131017011587,47.42993328939242
261,10000532,,800,North Hill Christian Church,Christian Church,908 S 200TH ST,98198.0,1271720.12478286,158027.357955441,-122.32279299306725,47.42344115432808
262,10000533,,800,Southminster Presbyterian Church,Southminster Presbyterian Church,19834 8TH AVE S,98148.0,1271418.25301127,158487.563399851,-122.32404819777524,47.42468654172916
263,2331,847103.0,330,Overlake Medical Clinics - Issaquah,Overlake Medical Clinics,5708 E Lake Sammamish Pkwy SE,98029.0,1342171.03276527,203167.756847695,-122.0410993747563,47.550558809690465
264,10000534,,800,Samoan Christian Fellowship,Samoan Christian Fellowship,19804 8TH AVE S,98148.0,1271419.90097386,158792.19402419,-122.32406537836381,47.42552161333483
265,10000991,,800,Korean Methodist Church,Korean Methodist Church,2920 S 288TH ST,98003.0,1278029.43040569,128857.053435266,-122.29507280128928,47.34381762979216
266,10000992,,800,Integrity Life Church,Integrity Life Church,37603 28TH AVE S,98003.0,1276598.18129969,99813.2683470994,-122.29861420209625,47.264134771550744
